"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.753711115E0,3.251300049E1,-2.890180016E1,-1.069939995E1
3.763711115E0,3.121979904E1,-2.956060028E1,-1.205359936E1
3.773711115E0,2.974359894E1,-3.024379921E1,-1.344439983E1
3.783711115E0,2.826739883E1,-3.085379982E1,-1.489620018E1
3.793711115E0,2.685219955E1,-3.162240028E1,-1.603079987E1
3.803711115E0,2.553459930E1,-3.214699936E1,-1.686039925E1
3.813711115E0,2.387539864E1,-3.256179810E1,-1.770219994E1
3.823711115E0,2.278960037E1,-3.290340042E1,-1.853179932E1
3.833711115E0,2.187459946E1,-3.319619751E1,-1.937360001E1
3.843711115E0,2.125239944E1,-3.340359879E1,-2.009339905E1
3.853711115E0,2.059359932E1,-3.346459961E1,-2.059359932E1
3.863711115E0,1.998359871E1,-3.356219864E1,-2.100839996E1
3.873711115E0,1.936139870E1,-3.347679901E1,-2.158180046E1
3.883711115E0,1.884899902E1,-3.341579819E1,-2.214299965E1
3.893711115E0,1.843420029E1,-3.307419968E1,-2.304579926E1
3.903711115E0,1.797060013E1,-3.297660065E1,-2.349720001E1
3.913711115E0,1.738500023E1,-3.281800079E1,-2.404619980E1
3.923711115E0,1.662859917E1,-3.262279892E1,-2.472939873E1
3.933711115E0,1.605520058E1,-3.246419907E1,-2.538819885E1
3.943711115E0,1.555499935E1,-3.228120041E1,-2.598600006E1
3.953711115E0,1.499380016E1,-3.213479996E1,-2.654719925E1
3.963711115E0,1.449359989E1,-3.195179939E1,-2.707180023E1
3.973711115E0,1.415199947E1,-3.197620010E1,-2.714499855E1
3.983711115E0,1.376159954E1,-3.174440002E1,-2.754759979E1
3.993711115E0,1.355420017E1,-3.158580017E1,-2.774279976E1
4.003711115E0,1.346879959E1,-3.140279961E1,-2.781599998E1
4.013711115E0,1.359079933E1,-3.126859856E1,-2.775499916E1
4.023711115E0,1.378599930E1,-3.123199844E1,-2.760859871E1
4.033711115E0,1.418859959E1,-3.119540024E1,-2.736459923E1
4.043711115E0,1.471319962E1,-3.125639915E1,-2.697419930E1
4.053711115E0,1.545739937E1,-3.139060020E1,-2.627879906E1
4.063711115E0,1.629920006E1,-3.151259995E1,-2.554679871E1
4.073711115E0,1.728739929E1,-3.162240028E1,-2.472939873E1
4.083711115E0,1.817799950E1,-3.176879883E1,-2.397299957E1
4.093711115E0,1.906859970E1,-3.191519928E1,-2.315559959E1
4.103711115E0,1.993479919E1,-3.204940033E1,-2.225279999E1
4.113711115E0,2.076440048E1,-3.223239899E1,-2.133779907E1
