"Time (s)","Illuminance (lx)"
1.163198726E2,3.607875061E2
1.163865383E2,4.044600220E2
1.164532174E2,4.984875183E2
1.165198729E2,5.396625366E2
1.165865347E2,5.780700073E2
1.166532015E2,6.447600098E2
1.167198755E2,6.712200317E2
1.167865311E2,6.829650269E2
1.168532039E2,6.829650269E2
1.169198670E2,6.829650269E2
1.169865339E2,6.579900513E2
1.170531970E2,6.259949951E2
1.171198632E2,5.530950317E2
1.171865297E2,5.153625488E2
1.172531960E2,4.791150208E2
1.173198689E2,4.417875061E2
1.173865253E2,3.838050232E2
1.174531935E2,3.722625122E2
1.175198618E2,3.637575073E2
1.175865239E2,3.441150208E2
1.176531912E2,3.289950256E2
1.177198563E2,3.134025269E2
1.177865248E2,2.995650024E2
1.178531911E2,2.870100098E2
1.179198573E2,2.870100098E2
1.179865187E2,2.870100098E2
1.180531904E2,2.991600037E2
1.181198543E2,3.121200256E2
1.181865190E2,3.317625122E2
1.182531924E2,3.603150024E2
1.183198502E2,4.541400146E2
1.183865182E2,5.019300232E2
1.184531852E2,5.426325073E2
1.185198645E2,6.234300537E2
1.185865128E2,6.567075195E2
1.186531847E2,6.833700562E2
1.187198480E2,6.833700562E2
1.187865130E2,6.833700562E2
1.188531852E2,6.745950317E2
1.189198493E2,6.482025146E2
1.189865091E2,5.786775513E2
1.190531818E2,5.402700195E2
1.191198431E2,5.040225220E2
1.191865089E2,4.324050293E2
1.192531756E2,4.006125183E2
1.193198418E2,3.821175232E2
1.193865055E2,3.716550293E2
1.194531740E2,3.543750000E2
1.195198399E2,3.415500183E2
1.195865037E2,3.273075256E2
1.196531723E2,2.989575195E2
1.197198367E2,2.863350220E2
1.197865000E2,2.855250244E2
1.198531695E2,2.855250244E2
1.199198395E2,2.855250244E2
1.199864980E2,2.893724976E2
1.200531677E2,2.976750183E2
1.201198345E2,3.622725220E2
1.201864995E2,4.164075317E2
1.202531644E2,4.739850159E2
1.203198366E2,5.200200195E2
1.203864995E2,6.016950073E2
1.204531630E2,6.394275513E2
1.205198278E2,6.690599976E2
1.205864995E2,6.885000000E2
1.206531598E2,6.885000000E2
1.207198248E2,6.885000000E2
1.207864922E2,6.682500000E2
1.208531586E2,6.000075073E2
1.209198253E2,5.593049927E2
1.209864870E2,5.181300049E2
1.210531570E2,4.460400085E2
1.211198219E2,4.087125244E2
1.211864875E2,3.801600037E2
1.212531552E2,3.648375244E2
1.213198209E2,3.468825073E2
1.213864842E2,3.337200012E2
1.214531578E2,3.192075195E2
1.215198174E2,2.874150085E2
1.215864804E2,2.758724976E2
1.216531511E2,2.758724976E2
1.217198162E2,2.758724976E2
1.217864810E2,2.824875183E2
1.218531484E2,2.850525208E2
1.219198137E2,2.912625122E2
1.219864789E2,3.379725037E2
1.220531466E2,3.829275208E2
1.221198122E2,4.338900146E2
1.221864751E2,4.750650330E2
1.222531453E2,5.635574951E2
1.223198106E2,6.097950439E2
1.223864753E2,6.509700317E2
1.224531432E2,7.014600220E2
1.225198135E2,7.014600220E2
1.225864743E2,7.014600220E2
1.226531432E2,6.899850464E2
1.227198077E2,6.307200317E2
1.227864693E2,5.923125000E2
1.228531414E2,5.522175293E2
1.229198051E2,4.791150208E2
1.229864695E2,4.456350098E2
1.230531414E2,4.130325012E2
1.231198039E2,3.848850098E2
1.231864667E2,3.590325012E2
1.232531378E2,3.492450256E2
1.233198004E2,3.339225159E2
1.233864656E2,3.004425049E2
1.234531410E2,2.855250244E2
1.235197985E2,2.855250244E2
1.235864623E2,2.855250244E2
1.236531344E2,2.872125244E2
1.237198025E2,2.949075012E2
1.237864604E2,3.072600098E2
1.238531307E2,3.390525208E2
1.239197935E2,3.671325073E2
1.239864577E2,4.044600220E2
1.240531326E2,4.818825073E2
1.241197960E2,5.271075439E2
1.241864560E2,5.755050049E2
1.242531281E2,6.211350098E2
1.243197891E2,6.859349976E2
1.243864545E2,6.859349976E2
1.244531295E2,6.859349976E2
1.245197887E2,6.808050537E2
1.245864518E2,6.573825073E2
1.246531312E2,6.268724976E2
1.247197852E2,5.931900024E2
1.247864514E2,5.219775391E2
1.248531212E2,4.842450256E2
