"Time (s)","Illuminance (lx)"
4.019221352E2,1.258875000E3
4.019888003E2,1.258875000E3
4.020554959E2,1.258875000E3
4.021221329E2,1.293165039E3
4.021888214E2,1.357560059E3
4.022554670E2,1.399545044E3
4.023221341E2,1.459485107E3
4.023887968E2,1.615747559E3
4.024554770E2,1.698907593E3
4.025221298E2,1.791450073E3
4.025888022E2,1.791450073E3
4.026554650E2,1.791450073E3
4.027221360E2,1.738800049E3
4.027888153E2,1.673325073E3
4.028554766E2,1.481017578E3
4.029221306E2,1.481017578E3
4.029887887E2,1.481017578E3
4.030554551E2,1.486350098E3
4.031221248E2,1.536705078E3
4.031888102E2,1.588072510E3
4.032554897E2,1.646460083E3
4.033221203E2,1.764787598E3
4.033887852E2,1.828170044E3
4.034554661E2,1.890810059E3
4.035221208E2,2.008935059E3
4.035888032E2,2.063340088E3
4.036554484E2,2.063340088E3
4.037221226E2,2.063340088E3
4.037887827E2,2.000632568E3
4.038554602E2,1.975725098E3
4.039221123E2,1.975725098E3
4.039887877E2,1.975725098E3
4.040554449E2,1.997662598E3
4.041221086E2,2.096617676E3
4.041888154E2,2.215755127E3
4.042554691E2,2.253285156E3
4.043221108E2,2.375055176E3
4.043887748E2,2.375055176E3
4.044554412E2,2.375055176E3
4.045221126E2,2.326455078E3
4.045887970E2,2.297835205E3
4.046554734E2,2.297430176E3
4.047221125E2,2.297835205E3
4.047887681E2,2.297835205E3
4.048554377E2,2.301682617E3
4.049221141E2,2.314305176E3
4.049887961E2,2.418322510E3
4.050554364E2,2.463952637E3
4.051221133E2,2.463952637E3
4.051887669E2,2.463952637E3
4.052554501E2,2.455447510E3
4.053220971E2,2.438572510E3
4.053887883E2,2.419402588E3
4.054554359E2,2.419402588E3
4.055221106E2,2.422845215E3
4.055887958E2,2.422845215E3
4.056554536E2,2.553727539E3
4.057220952E2,2.569725098E3
4.057887604E2,2.634120117E3
4.058554268E2,2.634120117E3
4.059220943E2,2.634120117E3
4.059887843E2,2.417242676E3
4.060554518E2,2.370600098E3
4.061221030E2,2.350080078E3
4.061887562E2,2.350080078E3
4.062554615E2,2.350080078E3
4.063220946E2,2.354602539E3
4.063887764E2,2.379104980E3
4.064554206E2,2.436479980E3
4.065220953E2,2.538135010E3
4.065887699E2,2.653492676E3
4.066554354E2,2.749072510E3
4.067220956E2,2.818125000E3
4.067887548E2,2.901082520E3
4.068554164E2,2.935845215E3
4.069220920E2,2.993625000E3
4.069887698E2,3.041550049E3
4.070554308E2,3.131122559E3
4.071220874E2,3.226230225E3
4.071887472E2,3.366292725E3
4.072554127E2,3.571425049E3
4.073220804E2,3.571425049E3
4.073887712E2,3.571425049E3
4.074554450E2,3.543480225E3
4.075220827E2,3.443715088E3
4.075887452E2,3.443715088E3
4.076554065E2,3.443715088E3
4.077220735E2,3.511755127E3
4.077887816E2,3.578040039E3
4.078554060E2,3.631770264E3
4.079220819E2,3.649252686E3
4.079887609E2,3.660120117E3
4.080554180E2,3.660120117E3
4.081220991E2,3.660120117E3
4.081887412E2,3.658230225E3
4.082554015E2,3.637102539E3
4.083220761E2,3.632175049E3
4.083887576E2,3.632175049E3
4.084554174E2,3.637102539E3
4.085220669E2,3.653707764E3
4.085887336E2,3.665250244E3
4.086553975E2,3.673552734E3
