"Time (s)","Illuminance (lx)"
1.705405935E2,1.343047607E3
1.706072652E2,1.343047607E3
1.706739353E2,1.343047607E3
1.707405933E2,1.343047607E3
1.708072614E2,1.343047607E3
1.708739266E2,1.343520020E3
1.709405884E2,1.342642578E3
1.710072650E2,1.343250000E3
1.710739279E2,1.342845093E3
1.711405877E2,1.343250000E3
1.712072614E2,1.342845093E3
1.712739234E2,1.342845093E3
1.713405852E2,1.342845093E3
1.714072584E2,1.342845093E3
1.714739256E2,1.342845093E3
1.715405848E2,1.342845093E3
1.716072530E2,1.343250000E3
1.716739188E2,1.343250000E3
1.717405817E2,1.343520020E3
1.718072581E2,1.343250000E3
1.718739160E2,1.343520020E3
1.719405791E2,1.343520020E3
1.720072586E2,1.343925049E3
1.720739138E2,1.343925049E3
1.721405781E2,1.343925049E3
1.722072482E2,1.343925049E3
1.722739133E2,1.344127563E3
1.723405748E2,1.343925049E3
1.724072444E2,1.343925049E3
1.724739119E2,1.343722534E3
1.725405737E2,1.343722534E3
1.726072458E2,1.343520020E3
1.726739073E2,1.343520020E3
1.727405732E2,1.343520020E3
1.728072444E2,1.343520020E3
1.728739079E2,1.343722534E3
1.729405691E2,1.343722534E3
1.730072506E2,1.344127563E3
1.730739068E2,1.343925049E3
1.731405700E2,1.344532593E3
1.732072391E2,1.343925049E3
1.732739025E2,1.344532593E3
1.733405672E2,1.344532593E3
1.734072342E2,1.344532593E3
1.734739010E2,1.344802612E3
1.735405681E2,1.345410034E3
1.736072402E2,1.345207520E3
1.736739003E2,1.345207520E3
1.737405606E2,1.345207520E3
1.738072319E2,1.345207520E3
1.738738957E2,1.345207520E3
1.739405591E2,1.345005005E3
1.740072303E2,1.345005005E3
1.740738986E2,1.344802612E3
1.741405569E2,1.345005005E3
1.742072279E2,1.344802612E3
1.742739013E2,1.345005005E3
1.743405574E2,1.344802612E3
1.744072295E2,1.345207520E3
1.744738901E2,1.344802612E3
1.745405548E2,1.344802612E3
1.746072231E2,1.344802612E3
1.746738900E2,1.345410034E3
1.747405511E2,1.345207520E3
1.748072218E2,1.345207520E3
1.748738915E2,1.345207520E3
1.749405491E2,1.345005005E3
1.750072217E2,1.344532593E3
1.750738834E2,1.344330078E3
1.751405485E2,1.344532593E3
1.752072174E2,1.344330078E3
1.752738911E2,1.344532593E3
1.753405444E2,1.343925049E3
1.754072146E2,1.344802612E3
1.754738816E2,1.343925049E3
1.755405458E2,1.344532593E3
1.756072197E2,1.343722534E3
1.756738783E2,1.343722534E3
1.757405406E2,1.343722534E3
1.758072127E2,1.344330078E3
1.758738759E2,1.343722534E3
1.759405401E2,1.343722534E3
1.760072087E2,1.344330078E3
1.760738746E2,1.344330078E3
1.761405375E2,1.344330078E3
1.762072059E2,1.344330078E3
1.762738728E2,1.345005005E3
1.763405351E2,1.345005005E3
1.764072028E2,1.345207520E3
1.764738703E2,1.345005005E3
1.765405321E2,1.345410034E3
1.766072058E2,1.345410034E3
1.766738694E2,1.345410034E3
1.767405321E2,1.345005005E3
1.768072037E2,1.345005005E3
1.768738661E2,1.345005005E3
1.769405310E2,1.345005005E3
1.770071989E2,1.344802612E3
1.770738642E2,1.345410034E3
1.771405265E2,1.345410034E3
1.772071957E2,1.345410034E3
1.772738610E2,1.345815063E3
1.773405269E2,1.345815063E3
1.774071940E2,1.346287598E3
1.774738613E2,1.346490112E3
1.775405229E2,1.347097534E3
1.776071932E2,1.346490112E3
1.776738576E2,1.347097534E3
1.777405204E2,1.347097534E3
1.778071893E2,1.347097534E3
1.778738554E2,1.346692505E3
1.779405172E2,1.347097534E3
1.780071877E2,1.347097534E3
1.780738533E2,1.346692505E3
1.781405165E2,1.346692505E3
1.782071856E2,1.346085083E3
1.782738502E2,1.346085083E3
1.783405150E2,1.345815063E3
1.784071855E2,1.345815063E3
1.784738538E2,1.345612549E3
1.785405118E2,1.345815063E3
1.786071811E2,1.345612549E3
1.786738468E2,1.345612549E3
1.787405148E2,1.345612549E3
1.788071800E2,1.345612549E3
1.788738457E2,1.345410034E3
1.789405084E2,1.345005005E3
1.790071785E2,1.344802612E3
1.790738445E2,1.344802612E3
1.791405060E2,1.344802612E3
1.792071781E2,1.344802612E3
1.792738421E2,1.344330078E3
1.793405040E2,1.343925049E3
1.794071735E2,1.343925049E3
1.794738389E2,1.343722534E3
1.795405006E2,1.343722534E3
1.796071721E2,1.343722534E3
1.796738374E2,1.343925049E3
1.797404999E2,1.343722534E3
1.798071719E2,1.343722534E3
1.798738400E2,1.343250000E3
1.799404978E2,1.343250000E3
1.800071704E2,1.342845093E3
1.800738363E2,1.343250000E3
1.801404958E2,1.343250000E3
1.802071672E2,1.343520020E3
