"Time (s)","Illuminance (lx)"
4.570970390E1,4.228807617E3
4.577633713E1,4.228807617E3
4.584301202E1,4.228807617E3
4.590967338E1,4.236705078E3
4.597635723E1,4.246897461E3
4.604300682E1,4.246897461E3
4.610970911E1,4.246897461E3
4.617633411E1,4.227052734E3
4.624301088E1,4.227052734E3
4.630969812E1,4.227052734E3
4.637634687E1,4.241970215E3
4.644301098E1,4.244805176E3
4.650966890E1,4.244805176E3
4.657633046E1,4.244805176E3
4.664300421E1,4.168260254E3
4.670969197E1,4.168260254E3
4.677633994E1,4.168260254E3
4.684299421E1,4.226647461E3
4.690966661E1,4.237717773E3
4.697632661E1,4.237920410E3
4.704299499E1,4.242847656E3
4.710968270E1,4.237920410E3
4.717632411E1,4.237920410E3
4.724299166E1,4.181220215E3
4.730966379E1,4.143689941E3
4.737634254E1,4.140112793E3
4.744299400E1,4.140112793E3
4.750970994E1,4.143689941E3
4.757632307E1,4.143689941E3
4.764298973E1,4.140112793E3
4.770965557E1,4.116217773E3
4.777633223E1,4.102312500E3
4.784298754E1,4.069912598E3
4.790965645E1,4.065457764E3
4.797632280E1,4.065457764E3
4.804298432E1,4.005112549E3
4.810968473E1,3.954352539E3
4.817632786E1,3.877807617E3
4.824298432E1,3.590595215E3
4.830964973E1,3.590595215E3
4.837632525E1,3.590595215E3
4.844298176E1,3.610642578E3
4.850967629E1,3.620025146E3
4.857630879E1,3.620025146E3
4.864298056E1,3.620025146E3
4.870964395E1,3.600180176E3
4.877632202E1,3.588705078E3
4.884297734E1,3.577365234E3
4.890969171E1,3.566295166E3
4.897630682E1,3.521745117E3
4.904297546E1,3.434535156E3
4.910966994E1,3.340305176E3
4.917631765E1,3.155220215E3
4.924297447E1,3.042225098E3
4.930963796E1,2.913232666E3
4.937630140E1,2.879077637E3
4.944297286E1,2.876107666E3
4.950965702E1,2.876107666E3
4.957631411E1,2.879077637E3
4.964297411E1,2.973577637E3
4.970963921E1,3.006382568E3
4.977629848E1,3.006382568E3
4.984297187E1,3.006382568E3
4.990967098E1,3.005100098E3
4.997629473E1,2.971215088E3
5.004297723E1,2.924100098E3
5.010964119E1,2.766555176E3
5.017633020E1,2.638777588E3
5.024297577E1,2.461185059E3
5.030966973E1,2.140965088E3
5.037629275E1,2.140965088E3
5.044296270E1,2.140965088E3
5.050962838E1,2.163982666E3
5.057630348E1,2.204077637E3
5.064298254E1,2.215147705E3
5.070962603E1,2.279137695E3
5.077628661E1,2.410627686E3
5.084298254E1,2.415555176E3
5.090962536E1,2.415555176E3
5.097629786E1,2.415555176E3
5.104296984E1,2.363512695E3
5.110961963E1,2.246062500E3
5.117628900E1,2.089327637E3
5.124297629E1,1.780785034E3
5.130964161E1,1.666507568E3
5.137627932E1,1.666507568E3
5.144295869E1,1.666507568E3
5.150961671E1,1.838160034E3
5.157629827E1,1.938600098E3
5.164297504E1,1.950750122E3
5.170965338E1,2.017710083E3
5.177627775E1,2.083590088E3
5.184295807E1,2.152237549E3
5.190964129E1,2.155207520E3
5.197628671E1,2.155207520E3
5.204297452E1,2.155207520E3
5.210960921E1,2.057805176E3
5.217627208E1,1.809607544E3
5.224296671E1,1.691077515E3
5.230963744E1,1.617907593E3
5.237628364E1,1.617907593E3
5.244295494E1,1.617907593E3
5.250961671E1,1.692090088E3
5.257629161E1,1.749465088E3
5.264295827E1,1.801710083E3
5.270963103E1,1.840725098E3
5.277626629E1,1.868197632E3
5.284293942E1,1.939882568E3
5.290960473E1,1.939882568E3
5.297626353E1,1.939882568E3
5.304296228E1,1.928812622E3
5.310963817E1,1.733265015E3
5.317626270E1,1.604475098E3
5.324293978E1,1.473120117E3
5.330961817E1,1.276357544E3
5.337627192E1,1.276357544E3
5.344296004E1,1.276357544E3
5.350959786E1,1.298295044E3
5.357625765E1,1.391715088E3
5.364293770E1,1.409400024E3
5.370962395E1,1.464210083E3
5.377626765E1,1.549867554E3
5.384294145E1,1.582740112E3
5.390959598E1,1.587600098E3
5.397626036E1,1.587600098E3
5.404295921E1,1.587600098E3
5.410962150E1,1.510447510E3
5.417625020E1,1.424317505E3
5.424292754E1,1.220062500E3
5.430958952E1,1.195762573E3
5.437626562E1,1.195762573E3
5.444295098E1,1.195762573E3
5.450962004E1,1.345612549E3
5.457624879E1,1.389757568E3
5.464292291E1,1.390162598E3
5.470959796E1,1.429852539E3
5.477626077E1,1.454557617E3
5.484294119E1,1.471432617E3
5.490958317E1,1.485742554E3
5.497624338E1,1.485742554E3
5.504293077E1,1.485742554E3
5.510961036E1,1.432620117E3
5.517625682E1,1.263532593E3
5.524292458E1,1.146690063E3
5.530958004E1,1.049017578E3
5.537624619E1,1.043955078E3
5.544294202E1,1.043955078E3
5.550960338E1,1.043955078E3
5.557623744E1,1.103625000E3
5.564291473E1,1.144530029E3
5.570957661E1,1.221547607E3
5.577625353E1,1.276762573E3
5.584293327E1,1.362690063E3
5.590961213E1,1.400220093E3
5.597623629E1,1.400220093E3
5.604290536E1,1.400220093E3
5.610958994E1,1.295325073E3
5.617624452E1,1.178482544E3
5.624292666E1,1.044562500E3
5.630957254E1,8.505000610E2
5.637623546E1,8.505000610E2
5.644289942E1,8.505000610E2
5.650959713E1,8.727075195E2
5.657624077E1,9.707850342E2
5.664290744E1,9.897525635E2
5.670956546E1,1.046047485E3
5.677623077E1,1.175512573E3
5.684292577E1,1.224517578E3
5.690958963E1,1.262250000E3
5.697622286E1,1.262250000E3
5.704289536E1,1.262250000E3
5.710956036E1,1.218780029E3
5.717624244E1,1.115775024E3
5.724292223E1,9.317700195E2
5.730959452E1,8.443575439E2
5.737622036E1,8.232300415E2
5.744289124E1,8.232300415E2
5.750955817E1,8.232300415E2
